"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CD9",110.793005273749,1.29339681827615,0.369992065295883,2.22995446352863e-05,0.000691783888412778
"PYCR1",65.6283574962813,1.80122113864143,0.523804375784297,2.2521802781699e-05,0.000696949451427724
"VIT",17.0073646199805,1.89104708640426,0.563114800532763,2.37907484569408e-05,0.000725443749289449
"SHROOM1",156.186740690847,-1.08048866339674,0.307816425531594,2.48625693225304e-05,0.000747191927092009
"ESR1",24.4241335132533,1.62321287528274,0.478942044932445,2.49532751251125e-05,0.00074794140122679
"SH3PXD2B",367.846996372177,1.42223632564354,0.416737565768114,2.73276591529506e-05,0.000809598091777699
"ANKRD18A",20.3576469818343,2.11229213060521,0.63650886700359,2.78210010205197e-05,0.000822265141273137
"KCNB1",25.6197780787006,2.2017287799775,0.66257172088307,2.81421705076306e-05,0.000829795791713202
"TNFRSF8",17.6530749432783,1.9802483393392,0.590523715280332,2.82597813409243e-05,0.00083130302664526
"PRSS22",32.6228264458263,1.47394002684797,0.434115736077025,2.85254681712281e-05,0.000837148833513365
"PFKP",73.0010933379571,1.13755928950774,0.332877865429124,2.9731511984212e-05,0.000868465800996773
"GRHL3",22.7739196122117,1.77146020386335,0.53836785247566,3.29056649534928e-05,0.000947895445273197
"ZNF300P1",25.6857275379554,1.69635445718906,0.509498437339712,3.60385789392811e-05,0.00101705262731127
"CMTM4",233.454629638526,1.05411538908365,0.310292945042908,3.72428797978089e-05,0.00104396969334576
"LDB2",235.426585128406,-1.01307031608914,0.296767653704103,3.89436179267286e-05,0.00108510050509171
"SLC25A25-AS1",70.8607840873304,-1.02099813013788,0.301604416346734,3.90317173356066e-05,0.00108510050509171
"NCS1",20.5693140024331,1.54574408873094,0.468853510800889,4.0394004288534e-05,0.00111480318237363
"LETM2",28.8099855683978,1.16654706001626,0.353223107550319,4.27245468827981e-05,0.00117136466037005
"ADCY1",30.6579143842816,1.90652517296556,0.593627714439397,4.3088968698648e-05,0.00117877086798796
"CA12",21.7838529908178,1.87273006480103,0.582259624305375,4.42156656939479e-05,0.00120695251638807
"COL12A1",111.679665544262,2.28699474418881,0.71694062430287,4.44015133155587e-05,0.00120938500974099
"TUBB2A",39.2010067759512,1.33983300898352,0.405649052644013,4.53107457417108e-05,0.00123146726796276
"ESYT3",21.4610875820405,1.80163907242062,0.563405713838728,4.62162484233642e-05,0.00125063969218376
"CILP",58.1122988257919,1.87984077903596,0.589808808515255,4.97586335078969e-05,0.00133494085003375
"ADRA2A",46.8640697432762,-1.14662722384052,0.349750210771678,4.99775262317839e-05,0.00133794225471041
"RGS1",31.8673780290326,1.63938976491711,0.509884031998957,5.08824930984104e-05,0.00135925839469301
"SERPINE1",5583.07551348746,1.42037846380269,0.436126137330268,5.23374332522264e-05,0.00139217572450922
"STS",4944.7430162607,1.00832013903451,0.305508733703996,5.28551906571204e-05,0.00140007549684121
"GREB1",161.768468595703,2.86286402706856,0.929647414685998,5.42226116925169e-05,0.00143014998181402
"AVPR1A",19.1299872497128,2.53180235937761,0.805396032184386,5.59355796497283e-05,0.00146298455393494
"SLC6A11",16.1294367768811,1.37254766949792,0.427239654523134,5.58947263289718e-05,0.00146298455393494
"IL1R2",74.5685204912148,2.42224677880815,0.780000012821731,5.67241950953344e-05,0.00148051333420015
"CCNE1",189.017909636026,1.15490008989688,0.355684881099131,5.74517627626302e-05,0.0014927313432464
"CSHL1",2678.83404752313,-1.15269148325091,0.353005226241211,5.80034068656627e-05,0.00150136354582715
"LOX",32.5716313374984,1.65098600740306,0.521502818975886,5.83167930503384e-05,0.00150629763712222
"CDH23",26.8356652908466,1.44465427623628,0.462911167358182,5.99971998360429e-05,0.00154021559004149
"TNNI2",17.1088152911317,1.6654642656441,0.527554081727576,6.15684893366402e-05,0.00157731404443991
"ACKR3",339.988109240618,-1.03415072106107,0.316133381335823,6.36855864750807e-05,0.00162701551804321
"PPP2R2C",19.2111033710782,2.73078312409174,0.895738048448173,6.37688052984461e-05,0.00162701551804321
"RUNX2",39.0686902444828,-1.0528937999107,0.332333650499608,6.71062041836887e-05,0.00169830316741797
"ZNF117",1542.89347299601,-1.05177422441392,0.32356501430068,6.80946599600015e-05,0.00171291637589525
"ASAP3",362.529160857649,1.31624174357306,0.417901624493591,7.15458197005943e-05,0.00178180445796181
"SOX4",118.426376710806,1.01797950547077,0.318457126540499,7.66477274441442e-05,0.0018937744832148
"CERCAM",639.345806987106,1.06576352723662,0.336073854959699,7.69855034887596e-05,0.0018983683720246
"PRDM1",91.1241722315517,1.50085057905312,0.484875029161691,7.72121160146085e-05,0.00190020841420204
"KHDRBS3",14.6441284105987,1.73949899300666,0.568487874272744,7.78910509470838e-05,0.00191256926764389
"LYN",621.891687669814,1.00271522971526,0.315362390120728,7.99999661967316e-05,0.00194962880583146
"CGB7",140.735724614845,2.25038108780646,0.751598208898883,8.2755276987061e-05,0.00199841794603187
"LAYN",75.4349402652149,1.26786747751246,0.406892056573259,8.29610393529467e-05,0.00199841794603187
"TOX2",15.7686163478768,-1.35676152049645,0.438735359763638,8.35694275432999e-05,0.00200920189066603
"BMX",28.4399178937206,-1.24166080359159,0.403238806201433,8.45583598812664e-05,0.00202131666393039
"GLB1L2",18.2537461360872,2.49655562944586,0.833608288686871,8.43164486164045e-05,0.00202131666393039
"SLC4A7",277.845819323543,1.23856363302785,0.400088222736002,8.83892662358164e-05,0.0020889274224578
"STBD1",24.4608093166518,1.34945322131808,0.43582117090771,8.89063981502232e-05,0.00208964505849277
"YPEL4",18.080293074591,1.49934532178023,0.500469153282066,8.97817247130936e-05,0.00210591204946172
"MFAP5",1201.27410167802,1.31765206010473,0.426079900824184,9.02496099974351e-05,0.00211292251720587
"NKAIN4",11.0669024611533,1.58727667090339,0.517596726957492,9.19000383769836e-05,0.00213394655201503
"AHNAK2",167.778412091624,2.176425895335,0.737587626347934,9.41079777901797e-05,0.00217474665126216
"KDELR3",51.1884988168611,1.68827539853954,0.568032355791675,0.000107720342626098,0.00242766235675086
"LSAMP",34.7681005438292,1.86754516712557,0.638197467990118,0.000108651967897263,0.00244310594002084
"TMEM91",32.193540279212,1.30687310625888,0.433719902856205,0.000111638446350565,0.00250575198613063
"TFPI2",31152.8330350479,1.1104728554882,0.36475461879176,0.000116796318586856,0.00258898506200865
"ROS1",39.9078935290842,2.92951894461838,1.04554463600489,0.000118276851884428,0.00261253922660622
"PTPRF",4879.82076941964,1.00278017026951,0.32274499622517,0.000120680248339557,0.00264692011358096
"CTNND2",15.0520149713127,1.44149856780141,0.484658872805523,0.000122025265527541,0.00266706270913518
"CDH6",121.511533751152,-1.49760570190835,0.503284036480568,0.000123005903042956,0.00268380418820775
"CYP4F35P",24.6272426245237,-1.67113786953618,0.565121114589198,0.000123459527089016,0.00268433218724675
"LPAR2",22.3843595420603,1.46266399099288,0.497773982007575,0.000124760448123398,0.00270790819867833
"BTNL9",121.264263333889,1.41658654635731,0.482009258513763,0.000125124279004562,0.0027110983294888
"PRG2",14197.3259277555,3.09748463717435,1.11327743178337,0.000126726246010192,0.00274105800626197
"PTGES",252.521929305079,1.2117947683858,0.410423804797957,0.00013853486632704,0.00296062033986436
"NEK10",22.4963308737173,2.33163408952781,0.847898246463451,0.000139661444089097,0.00297873218288266
"EMX2OS",28.6392666223394,2.145715362969,0.761703194981373,0.000142093385111559,0.00301604669043245
"ALDOC",13.5609300858436,1.63999132594251,0.578965180844559,0.000169813786665845,0.00352074952055787
"GNG4",27.545551332741,1.97131410731059,0.714182455646067,0.000169354846404578,0.00352074952055787
"PMEPA1",48.2198813822574,1.00913231331392,0.343657430171764,0.000170513395870036,0.00352940144895231
"ZNF114",38.8136718677775,1.11240245691442,0.384440062765952,0.000175220116664692,0.00360889933861941
"TIMP3",18376.4445626603,1.99018992223568,0.702494414481127,0.000176345285976658,0.00362609994289503
"CLDN9",21.8011659235381,1.20350145647234,0.422507046551552,0.000178784288760184,0.00366641718372571
"CLDN19",130.273110279853,1.50170315074412,0.535624580863945,0.000185210931383027,0.00377733615685253
"LRRTM2",39.3952770825237,-1.03593477490341,0.36159987158092,0.000188415924545818,0.00381778912264475
"MGST1",37.2425423090569,1.99755842077909,0.736878522360144,0.000192770958601843,0.00386221558403885
"GNA14",47.76095585652,-1.12704595989518,0.390221141425755,0.000197796928917523,0.00395025112672025
"THBS2",77.0975262145437,2.3446093413387,0.885367311579608,0.000210024342215411,0.00414806370675683
"RGN",43.821184276246,-1.08354367259978,0.390043981202865,0.000211101080781021,0.00415619797153437
"PRR15",29.1288516478643,1.47068563171726,0.535197995343939,0.000217796394411073,0.00427448277480956
"SCUBE3",47.4785112452082,1.62190200233982,0.600301624049663,0.000224589445574184,0.00437354711615023
"SPX",18.2058037747395,-1.70573449251932,0.62965182469471,0.000225578469776159,0.00438597516196196
"TMEM184A",235.69232665616,1.03529571972803,0.367380729387038,0.000229163350022182,0.00444875807760454
"IFNLR1",15.472028097668,1.11128399302669,0.396130174876319,0.000230303240427739,0.00445448406029208
"C20orf202",9.89869380255247,-1.37769268695206,0.497449317592576,0.000237320450395747,0.00455058323749636
"TGM1",27.7632231026555,1.21730064329343,0.445880892550335,0.000240446667721841,0.00459642850131262
"SLC7A10",19.4685563721697,1.83728878402754,0.694461848050886,0.00024830080023457,0.00473932306035511
"F2R",111.098420197358,1.98401665651916,0.75699521187936,0.000250308864669251,0.00476928928032248
"RARRES1",13.0249365063444,2.22603910567849,0.394986804759075,0.00025719942236283,0.00486460995216353
"COL4A4",46.9617622494399,1.92430996104486,0.745103997085836,0.000261143230539972,0.00490949273415147
"KAZALD1",22.320653264266,1.01224424939459,0.366609167986507,0.000260974252428365,0.00490949273415147
"OXTR",16.6273456231957,1.94622055000682,0.750113766605269,0.000273212338317043,0.00511332433179592
"KCNIP3",29.930555106729,-1.21558202430604,0.455582028334079,0.00027365211444046,0.0051138994540129
"RRAD",94.4370634071132,1.12802717856634,0.411713133656632,0.000277486048083113,0.00515840325129851
"RFK",197.017258589007,1.01904899532486,0.366574285648742,0.000280001600678185,0.00519373888973097
"NTF4",21.6966309323151,1.30387871908488,0.497617335199097,0.000292915170483942,0.00540121749467587
"DGCR5",11.6332391545423,2.0150416818088,0.790709972338654,0.00031905305549739,0.00579767630789008
"NOS2",23.8940420722007,1.65357063290193,0.642290667633308,0.000319659836993438,0.00580027181725974
"GREM2",148.576809456402,1.1621722085828,0.43596778610701,0.000322635883665841,0.00584578814143529
"NOTUM",1632.6598176314,2.27644243141321,0.908675666384357,0.000324560279574741,0.00587214560816703
"IL2RB",533.391524638071,2.23721152965625,0.90212662429002,0.000329741148480504,0.00594439705430275
"DEPTOR",42.2613173487064,1.2203989584923,0.460514223924135,0.000335526459311872,0.00601829525726976
"SLAMF1",27.1918527641232,-1.78294401861072,0.702721062321363,0.000340934919865313,0.00610654494005179
"LEFTY2",16.7402555978339,2.06119605062421,0.829537276513402,0.000357476451902896,0.00634825369558239
"SLC25A15",43.7712399487205,1.06933494320296,0.401460478866125,0.000361050996987955,0.00640263767991973
"IL1B",27.7718788856179,1.79360594308947,0.710374529916092,0.000361632150310085,0.00640385997617093
"GLIPR1",194.190390524777,1.41611749842925,0.554640775145866,0.000373359587947346,0.00656503736781677
"SCUBE1",42.4523527034084,1.53729903781775,0.60793068575454,0.0003742305744203,0.00657111045140813
"CHRNE",12.9719091412971,1.39847219710692,0.557206205381884,0.000428720021520769,0.0073608798327436
"VIPR1",22.4342556542283,-1.22317855015376,0.491273796307217,0.000435165398071901,0.00745265452971905
"OSGIN2",73.7443455304266,1.18901979433236,0.467512617721513,0.000436788861830827,0.00747022482983448
"IL27RA",20.8422832363097,1.02527244288204,0.393965426334407,0.000438315955417035,0.00748329027362994
"MASP1",81.5141397835167,1.19737853033299,0.472074031853763,0.000438749941654995,0.00748329027362994
"ITGAD",21.1741161840001,1.87093226940858,0.801253058105698,0.000479977179461334,0.0080871626652636
"RNASE4",22.6328040170997,1.44731855009679,0.587153090541873,0.000484136741369008,0.0081245998780444
"ACE2",25.7160790377514,1.12172715971966,0.448865708773334,0.000542953867033159,0.00883829699967951
"P4HA3",32.2303704391258,1.72111467194181,0.737953786519104,0.000562945113935651,0.00904619513422045
"ZNF860",43.9282072501774,1.03461558713802,0.412605504326705,0.00056716675131894,0.00907902525606837
"MAG",13.3812309412374,2.14021055840628,0.946096356167156,0.000570320393192532,0.00910618844916096
"ABCA12",67.7830145018901,1.10427449300904,0.453612323074006,0.000577895335730702,0.00920362737236336
"GNAO1",15.0811649814767,1.62031101526174,0.709015325029877,0.000597826013572032,0.00941312446055107
"AOC1",6742.48676054569,1.82473704383006,0.790306993546075,0.000613949588722568,0.00963061199273469
"COL4A3",28.5314700136482,1.87396933926403,0.837913301560492,0.000617127374016027,0.00966577049500086
"ZNF554",400.338287088395,-1.00101242702701,0.402146398747133,0.000647107446836398,0.0100001697161294
"RXFP1",55.2139723602698,2.25259041090417,1.04309323971895,0.000659060869247736,0.010159776803126
"MARCO",17.5709993028724,2.13683416856058,0.983203692559645,0.000666825809462672,0.0102541897538774
"ALDH1L2",35.3719923824625,1.28357953952272,0.55520254475768,0.0006906578278483,0.010568670947074
"NMUR1",24.5290578362926,1.09727447443159,0.469396468336507,0.00070523813637801,0.0107523014402413
"CGB5",429.298903582446,2.02464219330924,0.939104290510411,0.000710407615497785,0.0108047640011597
"CYP4B1",26.6712097609107,1.28312184960317,0.553010970082889,0.000728393011131039,0.0110244738412705
"MGAT5B",18.8585545714404,1.2965009245502,0.579018171128799,0.000729262507337281,0.0110244738412705
"PLAC8",199.152565359096,1.88237455012805,0.871785896157494,0.000739146690275965,0.0111335083395543
"NDP",28.6958637381381,2.58635645345176,1.26235928756678,0.000752012402635475,0.011300070982871
"RET",16.0592088126708,1.53567147295422,0.70442031689655,0.000773200450071203,0.0115095753595371
"CA4",18.6897144023817,1.04563868854324,0.448107323165133,0.000813916163851888,0.0120278721991446
"GPR32",19.5276795974831,1.88255499988248,0.888982424449258,0.000836479253375558,0.0123176250008259
"ISM2",3050.39934618191,1.37961456439648,0.620579419603679,0.000889096891181681,0.012970232594578
"IL17RE",35.6511951786268,1.16350761259793,0.519045852528005,0.00089519226956412,0.0130439321143247
"GALNT12",18.8801441537203,1.07018923710149,0.475525277725292,0.000905224294330245,0.0131479736692157
"GAS1",189.512229259975,1.79298882849964,0.863721939430672,0.000903845428081019,0.0131479736692157
"NEURL2",21.1869234017842,-1.1195749501903,0.479545811877627,0.000908375988405139,0.0131746132332263
"ARHGEF28",42.4842561612341,1.46268415949087,0.695472508963919,0.000929169528606825,0.0134294536955405
"CGB8",461.013547741436,2.01203490158226,1.00073695869064,0.000936001965987156,0.0134969972073488
"MUC15",1151.7280488857,-1.10009678104,0.486744705823987,0.000992506903477386,0.0140843601671672
"CNR1",97.1601792355581,2.27589367952951,1.24057364002168,0.00113171525339413,0.015703334181946
"C10orf90",29.7948750097003,1.47278433527286,0.754885056753406,0.00117487413513144,0.0162480934042181
"LRRN3",17.2500045262297,-1.06463886490185,0.513759094962261,0.00133466317112822,0.018136911918962
"CXCL8",18.025345908745,1.38973282564976,0.699868421580536,0.00137716927871637,0.0185932724865141
"INHBB",15.4655690305351,1.08294259056789,0.520217910703873,0.00139130982033777,0.0187437019114901
"TAC3",557.604882819851,2.37124647886199,1.45990981812812,0.00147821707124872,0.0195380667368943
"SLCO4A1",171.929104076622,1.55210517930971,0.854514469688695,0.00156042051398138,0.0204062523700786
"MEP1A",31.7551559754162,2.27834208356461,1.40599673307613,0.00157224316079843,0.0205393772166165
"SERPINE2",4478.42055919309,1.50959184265655,0.803699969490415,0.00158892561436072,0.0207140229726149
"DPP10",17.0829639193556,1.49992774958035,0.856435153426718,0.00170072061158336,0.0219652986425776
"KCND2",14.718036191986,1.13827583669641,0.581670312963153,0.00169947288203897,0.0219652986425776
"HTR2B",28.3512574902513,1.52800513426143,0.859868627717953,0.001776281559567,0.0226371784482229
"SUGCT",13.3186971905965,1.40993803867691,0.828819050690767,0.00180113650551279,0.0229072315278951
"ASPN",17.6269276739172,1.62545130528753,0.924224026162311,0.00182446656347046,0.0230631759115345
"PLA2G7",75.5595759917448,1.61765365330526,0.95039710980587,0.00183663812020432,0.0231935856351459
"LAMA1",33.4509259660932,1.06174666122578,0.581810461919247,0.00195477631085376,0.0244386134382937
"SMOX",28.1712657835761,1.10985372817204,0.603840023241947,0.00211902388574157,0.0261262688555632
"SLITRK4",16.4022038555528,1.17883945426133,0.678918898819057,0.00222355974426685,0.0270681050855152
"PSCA",139.870764784237,1.00684409627202,0.553739879781665,0.00233745619967621,0.0281802096512556
"KCNQ3",22.5418142249508,1.39337109302825,0.899729015490529,0.00235730214139241,0.0283920918802389
"VTCN1",14.8978295672331,1.25225960367042,0.751863641682562,0.0023715499322774,0.028454047268073
"EPDR1",31.4097564402453,1.37156270916554,0.858062671510721,0.00248965934674833,0.0293916158196862
"OPRK1",55.1529535732487,-1.14408640134574,0.638128676651197,0.00252764437655154,0.02975575329157
"TRPC4",36.6873330677325,1.76810558539152,1.31429926192104,0.00257476710916072,0.0302535135326385
"MPZL3",16.2050028740889,1.14505140405794,0.724800113899774,0.00259935816991209,0.0304595608355358
"MXRA7",355.734014620965,1.18989202876482,0.746188300681632,0.00273491512855799,0.0316006552100111
"CP",39.2049631375754,1.05708673976554,0.647506716648837,0.00290192708848215,0.0330417964118432
"FLJ16779",16.9845960796951,1.32244834093624,1.06875758951133,0.003245854111711,0.0359953310633406
"DNASE1L3",33.0096437297845,1.33471338401664,1.03503058604935,0.00353242200943675,0.0386372178145041
"AR",15.6853739386296,1.13776051658086,0.905184149179143,0.00379942831493083,0.0407030443815469
"PDE4C",39.8062995311018,1.0298394466042,0.75213882095561,0.00387477240913698,0.0413684070529723
"PBX4",9.308112851762,1.23822863368014,0.936177414479854,0.0040265248921258,0.0426245674863309
"RGS22",18.0021589514867,1.00506045643407,0.708574429562062,0.00405398880952136,0.0428122695886338
"MLLT11",14.3539116698448,1.03023555183734,0.738832353709316,0.00417063847697115,0.0436194684155029
"DDIT4L",16.6135086870635,1.10034469628895,0.926911232472499,0.00443360456007352,0.0456205137531186
"UCHL1",17.3447212131639,1.22462935110163,1.32913574870703,0.00484404681391012,0.0490366585161979
