"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"TREM1",119.085067551289,3.06979540238932,0.44168387766359,1.41607322159534e-13,6.10474048840861e-11
"PADI1",42.8899424169766,3.90483562278695,0.563173903614761,1.5342376500897e-13,6.3936797004738e-11
"WDR86-AS1",67.1167167205823,2.65276543868833,0.38406977008224,2.30072105968375e-13,9.27858538327943e-11
"NTRK2",82.0109719064327,2.98338434173089,0.440071061575193,3.17899701373033e-13,1.24199439580177e-10
"GJC1",611.298868862806,-1.12214894268368,0.16303178256819,4.17685889608435e-13,1.58239666420747e-10
"TNFAIP2",733.920408798924,1.75606171022326,0.257893979154138,4.56926790671197e-13,1.6801466873445e-10
"ADAMTS9",411.321669022534,-1.18169877267174,0.173665446746647,6.68582917119015e-13,2.38817817994912e-10
"CD34",1231.66449542614,-1.10717022935134,0.163185896932253,8.0749475681597e-13,2.72845931073331e-10
"NID1",1912.62673465361,-0.979829957866483,0.143931498618497,7.8953544339806e-13,2.72845931073331e-10
"HTRA4",1942.45057617784,4.22707555500927,0.633609969094486,9.26273882747245e-13,3.04744107423843e-10
"NOG",64.4171693856808,3.62583152701766,0.544681445609359,1.20606638298847e-12,3.86621587695431e-10
"C7",1766.74880414141,-1.72779813854727,0.259045951450632,1.5316779864547e-12,4.78725954666416e-10
"SPRY1",171.403937456983,-0.895255323630748,0.134433539202253,2.25407578537583e-12,6.87328182165088e-10
"LIMCH1",1842.81710293702,1.221431051212,0.186951869644762,4.17975629023943e-12,1.2441741223946e-09
"FSTL3",3853.42990117075,4.16595292609877,0.647697178313995,4.493836561457e-12,1.30655685328687e-09
"RASL12",83.2950365000277,-1.47631196509861,0.226577618096686,4.89202399609518e-12,1.39000190907232e-09
"CSPG4",803.2880601216,-1.27724255872809,0.196844330535991,5.13420243916146e-12,1.42639553098659e-09
"HPCAL1",309.479116942423,1.62693163693836,0.252702468351187,5.90453657797086e-12,1.5430314740674e-09
"MYO1B",585.118851914253,-0.948795000481606,0.145505996809678,5.78085581404396e-12,1.5430314740674e-09
"SORBS2",369.171152452614,-1.01274855290776,0.156301128259582,5.92429297354304e-12,1.5430314740674e-09
"ENG",3186.77819093004,1.80201127902526,0.28082818131253,6.68450038941727e-12,1.70550252792846e-09
"HK2",206.577568808468,2.89462923496111,0.457212675238663,9.55191345003894e-12,2.38836043904774e-09
"STAB2",55.6621935208663,3.68399613153547,0.583278977655489,9.99712248523499e-12,2.45066716294917e-09
"EBF1",236.171402690682,-1.14963847830887,0.179980569077084,1.04458447577265e-11,2.51142213771339e-09
"PAPPA2",58977.5403089867,2.66042605366046,0.421647875434749,1.11190747839004e-11,2.62284288581741e-09
"MYO7B",263.794908683159,2.90948956635971,0.462195402948163,1.20655881942646e-11,2.79340710379068e-09
"CCSAP",2618.7046822463,1.62609719179048,0.257392636473664,1.40002292543875e-11,3.18237938433369e-09
"NEK11",161.936809044653,1.71529467097111,0.27255437156695,1.49661254260895e-11,3.34118750137449e-09
"SLC12A8",66.7475731398187,2.60157445285438,0.416638570076937,1.9956617699937e-11,4.37715148218617e-09
"ATP11A",684.589985288594,1.05270695837503,0.167861167674005,2.43224210214941e-11,5.15387979001219e-09
"MRI1",211.070808712572,-1.24326391443087,0.199073214122916,2.42006775380295e-11,5.15387979001219e-09
"BMP6",123.803218077292,-1.23515949628337,0.197241418158459,2.78737536248126e-11,5.74459774415585e-09
"SYDE1",1250.88855611498,1.35007603925274,0.2171662170211,2.80291523271082e-11,5.74459774415585e-09
"SPAG4",32.5779573408363,2.4183460635379,0.390413758313737,3.17473579362638e-11,6.40170111159951e-09
"COL15A1",2543.49765131837,-0.870211969202749,0.139352622488795,3.57613837223951e-11,7.0966479253553e-09
"AFAP1L2",225.378190308994,-1.27951617851251,0.208684739557579,5.23326491974291e-11,1.02228559416603e-08
"KL",323.908949577213,-1.41191044953297,0.23040145061155,5.85426944666335e-11,1.12600117880285e-08
"ADGRL2",732.114963291459,-0.974030845027905,0.15879346951552,6.71138923461982e-11,1.27129982138208e-08
"GAPDH",2839.74151690067,1.198481113509,0.1974362966892,7.58735407767319e-11,1.41577762207568e-08
"SASH1",1422.67767045699,1.44396673162427,0.240321049894718,1.03045146101655e-10,1.89451531847485e-08
"ACKR2",960.038736616602,0.963986485900664,0.159495644141183,1.07312938876886e-10,1.94438603165048e-08
"CD93",2373.09470677353,-0.697282910646349,0.114974144413649,1.41580738107688e-10,2.52863198260331e-08
"NDRG1",1453.56150433985,1.6768153533938,0.282808514450483,1.49083298944872e-10,2.62512592029407e-08
"CDH5",2115.53719583107,-0.912080298376513,0.152008994613688,1.57905015754187e-10,2.74184514855394e-08
"CELSR1",52.3404789762609,2.1007738274983,0.357424285447992,1.63895593369784e-10,2.77894922612948e-08
"HIGD1B",46.5414907933534,-1.89544165559678,0.317542545169342,1.64487476190675e-10,2.77894922612948e-08
"EGFL6",1269.11715966373,-1.08111999488042,0.181745843096299,1.94733105015523e-10,3.24607103853875e-08
"EGFLAM",272.045717986976,-1.11862018879096,0.188707023205662,2.01406304839467e-10,3.31313371460923e-08
"ANKRD37",27.7704592100346,2.32881213340774,0.39658412474628,2.31911789544372e-10,3.76540414660225e-08
"NGFR",126.171114451359,-1.82251354333447,0.311994156614936,2.95569388434427e-10,4.73744678744514e-08
"ADAMTSL3",252.107223371911,-1.3304061660882,0.228784618178601,3.07802348823079e-10,4.87106957593181e-08
"SAMD5",224.432548600483,-0.749466378715968,0.126933540681463,3.24341261211713e-10,5.06864305958604e-08
"MYCNUT",27.4917253193105,2.98659784213719,0.517755422160731,3.29313590443706e-10,5.08281297250273e-08
"ADGRA2",797.583332257949,-1.24541131738944,0.2150977875595,4.30558196568069e-10,6.56443728474878e-08
"OLFML2B",248.497334058942,-0.895779500946435,0.15377659697492,4.44160768970175e-10,6.69023847429534e-08
"C5orf46",20.8485641261223,3.11154649918266,0.541778722898617,4.69361919696572e-10,6.98566990481732e-08
"QSOX1",3175.51367583109,1.84638139145795,0.321071409123338,5.03344346811978e-10,7.40330708687453e-08
"FLNB",3208.96352869496,1.5640348008458,0.273261126816335,5.24266688040938e-10,7.53377256768714e-08
"LRRC1",540.408823761761,1.20496432869703,0.209418468224408,5.20287516973856e-10,7.53377256768714e-08
"SLC6A8",290.873858926062,1.41546956723387,0.248758277987367,6.36592057390049e-10,9.04394761532999e-08
"QPCT",37.8871038733276,2.41907453632893,0.427097593591783,6.64226862091312e-10,9.33052160659054e-08
"PEAK1",838.288909317656,-1.00838547445003,0.176021914972189,7.13515609908856e-10,9.91152461675613e-08
"ALPK3",356.133837971427,0.802580890438693,0.14040525506707,9.28201801925896e-10,1.27520647556896e-07
"KIF12",17.0691533620536,2.86613145036037,0.513114547308143,1.03334706082022e-09,1.40422879938852e-07
"BIN2",184.632640049368,1.43015784574747,0.254927416605592,1.12211703030435e-09,1.47670601188052e-07
"EFNB1",391.619407899024,0.762736877131257,0.133912959159523,1.11249975200212e-09,1.47670601188052e-07
"VWCE",127.518144885178,1.95278753317827,0.350770033933705,1.12190271453608e-09,1.47670601188052e-07
"SIGLEC6",2265.17697080128,2.12242205678853,0.381552637503812,1.15724708901996e-09,1.50707324030495e-07
"RFTN1",278.47606624721,-0.90821105830295,0.160346750003441,1.23250786503144e-09,1.58853745655908e-07
"KIF2A",1369.2980365877,1.26111284662353,0.227636202988183,1.45428069988886e-09,1.85524666428679e-07
"LAMC3",1372.56284381787,-1.21816309122994,0.219312735707543,1.72146799379705e-09,2.14184291410658e-07
"MCTP2",391.551045779854,-0.772905835482209,0.137667610164413,1.73033222144269e-09,2.14184291410658e-07
"ZEB2",915.533711433336,-0.869854208614989,0.155321555902315,1.72974848315298e-09,2.14184291410658e-07
"MATN2",437.321637880753,-0.948672290895375,0.169624814149765,1.8009420065916e-09,2.20738989866747e-07
"SH3PXD2A",2422.78683230465,1.27667506826823,0.230644456488487,1.89945394627551e-09,2.30553138216858e-07
"HPGD",2878.34508168054,1.5317336544561,0.279602395979012,2.1525261453412e-09,2.5875847951015e-07
"TRIB2",239.775251647784,-0.766155274670865,0.137112839424451,2.22006825361203e-09,2.64336126730072e-07
"TBX5-AS1",86.0590147320712,-1.12760102981362,0.206342177705493,2.70821435112444e-09,3.19415998280734e-07
"HCAR1",27.9899996549685,2.37584040579063,0.440202021361858,2.7899852018207e-09,3.25984999936097e-07
"COX4I2",108.144494205162,-1.39448858903305,0.254244924718631,2.90285777162006e-09,3.36032665377722e-07
"DACH1",98.7464965258413,-1.35703793578964,0.250169176482031,3.03645094139215e-09,3.48272565773254e-07
"GUCY1A2",1378.69204373736,-1.0579092330143,0.193967731914345,3.45821787420102e-09,3.93042180575102e-07
"MOCS1",245.288240272562,-1.10218479076292,0.203504392262072,3.57940379605268e-09,4.03150506831087e-07
"TLE6",60.5498190480751,1.81352239775958,0.337749281424307,3.62392292566706e-09,4.04520396577586e-07
"HEXB",2938.59877147775,1.94781719399939,0.363110748161407,3.88505709036944e-09,4.29831714546891e-07
"ERRFI1",1474.05815452056,1.49108130887569,0.277996683125414,4.13215661327594e-09,4.53159841922595e-07
"JAG1",1043.50954535159,-1.10677097270224,0.204756881470512,4.37595715770534e-09,4.71622555048553e-07
"RCAN1",324.926257157098,-0.992949976931096,0.184192393035393,4.34187090574997e-09,4.71622555048553e-07
"APOLD1",346.51862319036,-1.35088424602971,0.250860280720653,4.55682852289734e-09,4.86918548660364e-07
"SPON1",228.644292444777,-1.06247687735976,0.19759450497866,4.93220100115346e-09,5.22562516240853e-07
"AMZ1",30.8634496631725,3.17265723150686,0.601378123367477,5.77913998171664e-09,6.07149647490937e-07
"PIPOX",55.9191789063648,3.27293238365431,0.625192114393212,6.6154824815673e-09,6.89223016537953e-07
"PIK3AP1",760.739873827949,1.08052366167126,0.203942650733534,7.44433749025606e-09,7.62861535271977e-07
"TRIM71",14.8704105917852,3.45730146853707,0.661646151584598,7.41485437535901e-09,7.62861535271977e-07
"RHOF",29.8281312889679,1.71728367567589,0.326286415620503,7.95413618488457e-09,8.08476508808349e-07
"FHOD3",54.2434050772192,2.2010921772169,0.424748912927289,8.55976148809736e-09,8.63017242937042e-07
"COL5A3",558.129652841905,-1.67810417171221,0.322339695116246,9.54693923712451e-09,9.54846674740245e-07
"PLA2G5",167.778244607591,-1.3969784209004,0.267650619859914,9.94114662987074e-09,9.8638266005273e-07
"CCDC3",99.2771545548522,-1.57461455237078,0.303517176522846,1.04462784204272e-08,1.02834151820615e-06
"INMT",125.363327281189,-1.17970103889457,0.224618399885016,1.06804883724566e-08,1.04318332525353e-06
"SH2B3",272.587104196613,-0.866613329115173,0.164529527101995,1.14191836467198e-08,1.10668708489373e-06
"PPP1R1C",17.6171016695257,3.22861918718182,0.631937735066661,1.26976479173242e-08,1.22112303278759e-06
"HMGB3",1250.87725481969,1.12707987162558,0.217556023358714,1.33103782647236e-08,1.27027747378301e-06
"SLC16A1",400.931624330407,1.35727521953881,0.263439472099943,1.36092502412464e-08,1.28896095845502e-06
"MACC1",28.2691300143408,2.0340366119363,0.400201716974963,1.48215104886332e-08,1.39322198593152e-06
"HCAR2",15.5680415548377,2.58796034166335,0.505206557657653,1.56696917020233e-08,1.46195884819921e-06
"FAM43A",246.855409537373,1.13757672051112,0.221162596732084,1.63288569831621e-08,1.51217311113698e-06
"FES",165.257929265214,-0.993791589687792,0.193651061037567,1.93468317922473e-08,1.76864501572225e-06
"TBX5",309.176860170474,-1.12078578046624,0.219525449101593,1.93812483725763e-08,1.76864501572225e-06
"LAMA4",913.488729860079,-0.907654569637584,0.17730790888118,2.21803222275842e-08,2.009408612241e-06
"COLEC10",57.8569737501523,-1.71910893522557,0.339824424982029,2.30081620375897e-08,2.06941037261832e-06
"MTSS1",538.560060798248,-0.870661315560991,0.169880247833158,2.3334121721872e-08,2.08373706976317e-06
"TNS2",525.943159675612,-1.07252385407125,0.210944043024866,2.35685862885819e-08,2.08974798425426e-06
"KCNK3",272.860428222307,-0.869138766889335,0.16933757761801,2.42610291863365e-08,2.13599568230689e-06
"SRPX2",100.001511492104,-0.949197507756964,0.18669512269915,2.46459764044061e-08,2.15471326578941e-06
"CXCR6",65.5363736196824,1.7849706151155,0.356056103587374,2.48504776590122e-08,2.15750466453452e-06
"PHYHIP",69.0374927165032,1.78277738442276,0.356664860129683,2.55098663178633e-08,2.19947826693743e-06
"LIPG",1177.09658053523,-1.08242488870661,0.213340279693815,2.68508471943679e-08,2.29924172345197e-06
"FOXF1",117.174237993361,-1.15614552125251,0.23021409914857,2.84757309920784e-08,2.42179312151677e-06
"ETS1",441.843074583869,-0.545072752562893,0.104949981984136,2.89114305901998e-08,2.44223449485593e-06
"TSPAN18",187.67225590972,-0.885567833778368,0.175447961174372,3.28887241653954e-08,2.75956261419982e-06
"GATA3",706.211292410649,0.712810407347161,0.140524921798337,3.70721170163363e-08,3.08983737958825e-06
"ROBO4",400.490367525466,-0.975313548579347,0.194749490582048,3.75542349415098e-08,3.10929169032289e-06
"TYRO3",80.3510685658371,-0.984123492102167,0.197206860739716,3.878010547433e-08,3.18966367526364e-06
"MID1",189.497492933414,1.14296932837842,0.229927799992599,3.9507319741152e-08,3.22823863662668e-06
"GLRX",894.022053193515,1.19123060328337,0.240089404015611,4.08850223841554e-08,3.31912045355007e-06
"ANXA4",1074.01473732618,1.1214333495748,0.227197347572092,4.1585341147587e-08,3.33269189119957e-06
"TET3",734.633516114702,1.29127724059649,0.261702299735205,4.15031187094959e-08,3.33269189119957e-06
"SFXN3",416.896233073713,1.28538681291051,0.261540351531033,4.43422972189457e-08,3.53100254669592e-06
"ADAM28",64.1887673984646,1.67818764509246,0.345351188049147,4.74311723498362e-08,3.72946236929341e-06
"DTNB",185.125472277129,-1.07994841709783,0.218162994954708,4.72137179210551e-08,3.72946236929341e-06
"VSTM4",161.763592635737,-0.933962112969852,0.188948997695678,4.85279360391122e-08,3.79185160225613e-06
"GPT2",88.6248966315825,1.35769142100716,0.279612610727609,5.87590713975415e-08,4.56276963113083e-06
"GALNT3",63.1376527922516,2.05635839902946,0.425345504004303,6.01744519373985e-08,4.64383332173676e-06
"LAMC1",4062.43492977739,-0.666016790357603,0.13306236198661,6.18057995814222e-08,4.74046691022663e-06
"RIMS3",111.222416172394,-1.23387001334771,0.254519139076268,6.33249797424736e-08,4.82737132158783e-06
"RAPH1",577.833839615209,-0.677301691269993,0.135896990539518,6.74868668425631e-08,5.11345945009529e-06
"GPRC5A",85.5911109792467,2.12708900455215,0.444845943076035,7.46340170180082e-08,5.59526369855882e-06
"P2RY1",178.842187966027,-1.09233623363973,0.223463370519908,7.47407644904274e-08,5.59526369855882e-06
"GUCA2A",47.7762135012378,1.51824012635525,0.3155855811177,7.61004672946007e-08,5.66314310783987e-06
"GALNT2",570.315398765368,1.11926192334577,0.231430524915867,7.85130476236736e-08,5.80810722716667e-06
"RASGRF1",41.9760033377257,1.6367448839944,0.345067140613566,8.12299009780818e-08,5.97374248251752e-06
"CD22",24.4735179991193,2.69984270508953,0.56875677372298,8.54718275360083e-08,6.21260923171614e-06
"PECAM1",4350.85759952186,-0.841811944490173,0.172399279065078,8.50001920782813e-08,6.21260923171614e-06
"DGKG",184.956877388989,-1.56416540206671,0.327874543148161,8.96716076790784e-08,6.48019907054242e-06
"PLIN2",2646.47811225354,1.62473748465783,0.339630951278986,9.2483092907342e-08,6.64496337659534e-06
"BCL2L11",263.979711595639,0.877287907783815,0.181484142697816,1.00193932770624e-07,7.15785455713337e-06
"MAGI3",200.024505880956,-0.739529183955037,0.151627025139256,1.01703464443419e-07,7.22441313904329e-06
"LDHA",756.664440415318,1.24494118785422,0.261776487189791,1.04181439877544e-07,7.35862351044667e-06
"IFITM2",173.682731357577,-1.02060089690871,0.211354580491343,1.05393308544697e-07,7.40239968216742e-06
"ZNF366",185.60747429375,-0.97051512308703,0.201791502532892,1.0706049906342e-07,7.47748804073116e-06
"CX3CR1",45.2255681319515,-1.66053145946078,0.353144636961916,1.09630290955797e-07,7.61443276405206e-06
"DNAH11",246.112593672015,2.11080160229874,0.452100416196364,1.23141928680161e-07,8.50563752684738e-06
"ASCL2",43.1661918793892,3.0660903647588,0.658363451014579,1.24572743528641e-07,8.55718922854432e-06
"HSD17B2",585.538045793343,-0.888318572249771,0.185066930316798,1.2677026801929e-07,8.6208680651346e-06
"KRT17",19.0781615727607,2.14275942190674,0.462703060949271,1.26878877298414e-07,8.6208680651346e-06
"EGFR-AS1",65.7672404444977,3.74440090966348,0.814955411965943,1.44476587480382e-07,9.7539914887518e-06
"MEOX2",271.58836214422,-1.07010436087127,0.226042067204902,1.45116174764664e-07,9.7539914887518e-06
"SEMA6D",562.997720909483,-0.666801557601167,0.138062277750751,1.46965913222617e-07,9.8254965086051e-06
"ZC2HC1A",130.917347562789,-1.0837218870942,0.228793616180957,1.56132160647853e-07,1.03827886830822e-05
"BHLHE40",589.634340199683,1.43388068723123,0.309425451967291,1.75372283387631e-07,1.15394962469061e-05
"ITGA5",3698.46405930145,1.06548080583244,0.228375722366877,1.7457696655386e-07,1.15394962469061e-05
"HILPDA",138.442888489804,1.65874028085415,0.358668706005504,1.77200407173952e-07,1.15987407878992e-05
"AFAP1",537.905058954449,1.40270235785157,0.303336322818506,1.86755074826215e-07,1.21604788826945e-05
"PHLDA1",148.945942508754,-0.633108048022451,0.132084178441857,1.91176592153426e-07,1.23838847414619e-05
"SYT8",53.7222537987671,2.3431461677349,0.512810864212401,1.93284102437154e-07,1.24558651993263e-05
"PDE5A",304.56803836965,-0.828781196666056,0.175540013886397,1.97871394441437e-07,1.26860931964454e-05
"AGTR1",536.226862465834,-1.07091655199916,0.229208826293903,2.02362464831221e-07,1.2854686050256e-05
"SHC3",46.6863453426136,2.71483823525956,0.600027708237955,2.02557442961161e-07,1.2854686050256e-05
"RNF152",304.807189615342,-0.829998558853535,0.17697595351833,2.15857468636875e-07,1.36295458227182e-05
"PTGER3",33.5222625679683,2.71466999129127,0.602556475775425,2.32121695906103e-07,1.45828414181814e-05
"FZD4",316.433875495901,-0.689716428933532,0.145915329424464,2.43471019768722e-07,1.52193734457428e-05
"B3GNT7",100.707219200069,2.63566965097068,0.585369561398516,2.51357663122757e-07,1.5634196539108e-05
"AFF2",475.075000077552,-1.17137925139743,0.254419760230452,2.54115827594049e-07,1.57275053296079e-05
"TRIM14",104.710819174906,1.45880354755848,0.323212617558257,3.02158026343661e-07,1.86087667258544e-05
"PTPRD",473.519559109171,-0.842459660883943,0.182721566302885,3.12648797680632e-07,1.91604670029572e-05
"KCNC4",95.0330582077585,-1.21162574790412,0.2689404939925,3.23409214010291e-07,1.97232292368618e-05
"CCDC102B",238.911762334975,-1.34904338524705,0.299245274695784,3.41795528089054e-07,2.07433383115017e-05
"PTPRR",17.404567905388,2.37427323464067,0.535340969921186,3.67553972795266e-07,2.21988394583885e-05
"HEPH",24.324539444915,3.27825333955715,0.748044234179499,3.81247613088144e-07,2.26969412325142e-05
"NUAK1",87.019005295172,1.18374926525135,0.263066150597435,3.79556850376956e-07,2.26969412325142e-05
"RPS6KA2",241.323167701765,-0.808573748255951,0.176965446100474,3.79083294583187e-07,2.26969412325142e-05
"RASGEF1A",14.4703001899835,1.9528754660746,0.437064115926291,3.89152901580501e-07,2.30577705002816e-05
"TMEM45A",145.969009164131,2.1023670178631,0.47533551744096,3.97485113082977e-07,2.34403720932235e-05
"GIMAP8",173.585906963602,-0.962908114870261,0.212658487409729,4.02821885544859e-07,2.36435643806658e-05
"SPTBN1",3881.45192874185,-0.607517293681362,0.130980383169578,4.31500973836354e-07,2.52085288546827e-05
"TUBA4A",66.4384313172711,1.62140149814674,0.36562785726481,4.40575639370166e-07,2.56189611321201e-05
"TCF4",772.092751202439,-0.619642799452746,0.133991789203448,4.44128996892763e-07,2.57060218479321e-05
"FN1",118141.646322369,2.5522864414855,0.583244973375434,4.48264356513217e-07,2.58258109913744e-05
"ANOS1",27.2802782872798,2.23098848499969,0.509595505481934,4.57135385551251e-07,2.62160852759713e-05
"CCND1",716.692287939993,-1.00074673705785,0.222240472616471,4.66353360074345e-07,2.66226014047921e-05
"PDE3A",437.373168118007,-0.746621573917014,0.164057280435915,4.71163625397904e-07,2.67749438396573e-05
"FAT2",296.010854021263,3.11198981111612,0.721381791871506,5.24056607305567e-07,2.96459534141819e-05
"TRPV2",118.700617681901,-0.757859925373593,0.167879506335004,5.37163997823009e-07,3.02505599134381e-05
"ARHGAP6",59.2081469257402,-1.06433496243179,0.241157396104479,5.69574330426327e-07,3.19319205335872e-05
"CITED2",455.237339234555,1.51357255882813,0.346330076173284,5.79901015436518e-07,3.22118213774879e-05
"LAMC2",110.057801426322,1.10096191097105,0.249269921749172,5.77952049846848e-07,3.22118213774879e-05
"NRIP1",1307.42442857489,1.74536696973012,0.399274643794944,5.82296563054893e-07,3.22118213774879e-05
"ANGPT1",110.076976555059,-0.894028044935602,0.200421982115113,5.98393849534992e-07,3.29564753607334e-05
"HSD17B1",1876.32544801873,-1.53523495735075,0.351667490062969,6.64813689753266e-07,3.64539506548041e-05
"ARMS2",141.225959297791,3.48648978991361,0.81970866956273,6.74569982648716e-07,3.68273970439924e-05
"AOC3",132.057850654225,-1.3532634971293,0.310142260384767,7.24723853576257e-07,3.88346893918489e-05
"LY6K",32.9987489671064,1.85896596209445,0.431300900289871,7.18626459355109e-07,3.88346893918489e-05
"SERTAD4",70.7829940337633,1.10449560308028,0.252574244117407,7.14972264115054e-07,3.88346893918489e-05
"SYNPO2",465.550111144292,-0.91047109016109,0.205878771164525,7.26869086361593e-07,3.88346893918489e-05
"ZNF185",231.198415768437,-0.784497480752355,0.176685245084023,7.22801341843126e-07,3.88346893918489e-05
"DLL4",182.633019142225,-1.10017593349102,0.252239746012197,7.5074324713228e-07,3.96024982094842e-05
"IGF1",397.378698505494,-0.792767918759828,0.17827610636325,7.49426005444726e-07,3.96024982094842e-05
"PIK3CB",700.835992323214,1.06536868096781,0.244543001747606,7.44518284874545e-07,3.96024982094842e-05
"ZCCHC2",438.075834187065,0.7830135696076,0.176543397726199,7.58152842022236e-07,3.9825322819168e-05
"PKD1L2",106.970827675855,2.27283462835819,0.537428081095937,7.75001189222677e-07,4.05400203667862e-05
"HTRA1",5940.43302381162,1.89634940248074,0.441334813203983,8.13362079854707e-07,4.23693863430981e-05
"COL5A2",1160.69367574148,-0.735334163804991,0.165801989567335,8.49427453255192e-07,4.38824050437868e-05
"PNCK",28.5750543217601,2.19194000890625,0.522050574817533,8.46923898910471e-07,4.38824050437868e-05
"RASSF8",506.390354946566,1.21920699310961,0.282388039118969,8.84324225424606e-07,4.54972076800758e-05
"PKM",1203.98635572244,0.928042219797523,0.213839469109771,9.62874951857392e-07,4.93355026562341e-05
"C8orf58",157.66013425484,0.830527794301814,0.190315706424402,9.97892489950463e-07,5.08278832988554e-05
"PPP1R12B",1082.46043329145,-0.631286961903548,0.142047723704572,1.00013272208594e-06,5.08278832988554e-05
"PLXNA2",609.950261847066,-0.88090627206559,0.20282173621869,1.03788205973857e-06,5.25327996390752e-05
"ACER2",783.340394349923,0.890042592019904,0.205532226643797,1.05543036528171e-06,5.32056065594836e-05
"GALNT6",189.388600386033,1.43844910607778,0.339503803449967,1.07702460852276e-06,5.40761512279181e-05
"SEMA4C",532.028935391414,0.932928478314082,0.216570727831541,1.09096495314089e-06,5.45569753766694e-05
"CLNK",15.9247209334108,2.33054290965796,0.559098267533411,1.11430193652389e-06,5.54012915574382e-05
"DAPP1",111.398384323892,1.08979145894627,0.254209040913129,1.11671136397972e-06,5.54012915574382e-05
"RIMKLA",25.2090872253603,1.77192976646415,0.42501741082555,1.18219861977207e-06,5.84183681596461e-05
"AFF3",257.796423606037,-1.28754720577547,0.305198904593385,1.34364270852698e-06,6.6134728905529e-05
"PLTP",1167.29742746555,-1.03319080869016,0.242760061992021,1.35833990732342e-06,6.65959432210093e-05
"DLK1",3537.69131286953,-0.990177703501609,0.232375942169065,1.36559169078985e-06,6.66899504619325e-05
"PDCD1LG2",54.0474763950216,1.65420961988905,0.396302421348175,1.37850449561165e-06,6.68905932015719e-05
"TMEM100",102.285149729359,-1.21634923770121,0.286532121663478,1.38040097952372e-06,6.68905932015719e-05
"CTSH",187.030767442259,1.38859074189251,0.331364448130111,1.38624763683332e-06,6.6914548091468e-05
"PCDHGC3",153.737495376812,-0.848093063470135,0.1984331547602,1.41337253987882e-06,6.79614749752502e-05
"FAM120AOS",602.717602056227,0.791727257142214,0.184404412048495,1.43770225480119e-06,6.8866488848753e-05
"ACVR1C",19.2574474613646,2.99280999615939,0.738919440871636,1.47923443260987e-06,7.05854537270556e-05
"DSP",4739.96915299128,0.663559032164132,0.153336461927655,1.48985761130626e-06,7.08220526865051e-05
