"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
108.332190138597,1.38612893594448,0.223151605625375,4.6698801945882e-11,4.36952779081606e-09,"C12orf75"
30.7932507677791,1.89412965032167,0.304819938612182,4.88713992350207e-11,4.5479617885938e-09,"LOC107985532"
11.6924880539782,1.77790817353209,0.288966244425909,5.7715561091817e-11,5.25672102433608e-09,"FAM178B"
21.1174229947232,1.81612013998826,0.294202133304221,6.65925230881563e-11,6.03314165523016e-09,"CLDN6"
70.4024562948308,1.70582424696714,0.277214191529378,7.13717196845793e-11,6.33211376248213e-09,"CALML3-AS1"
408.352394096952,-1.95091389431915,0.329264711283519,7.10361050772716e-11,6.33211376248213e-09,"NRAD1"
251.431594385903,1.04360763136067,0.170032646766122,7.89930947643841e-11,6.93640390590025e-09,"MID1"
141.948179329202,3.09193720716393,0.497391187377281,8.11218057402589e-11,7.08698305964517e-09,"DIO2"
20.910818783389,3.22208130967881,0.519801003453698,8.37724250785065e-11,7.24462239706701e-09,"CYP26A1"
4607.55378277625,1.17667689216784,0.192435283613827,8.97458491210798e-11,7.68359087250124e-09,"CCSAP"
90202.7947281693,2.39266747539923,0.388540501915417,9.34712343936151e-11,7.96272610209886e-09,"PAPPA2"
268.079817305043,1.1391388930629,0.187108001687853,1.04195991069181e-10,8.78890618264823e-09,"SH3BP5-AS1"
219.906378384913,1.94650583418448,0.318621213532444,1.08031030130051e-10,9.03935256752795e-09,"ARNT2"
22.7066896805165,-3.18189933063925,0.541662687568516,1.18621992448819e-10,9.81238829324215e-09,"SSTR1"
170.735612592194,-1.17259306168466,0.199191682656618,1.48328202536774e-10,1.20370796779014e-08,"ECMXP"
27.2948113353864,-2.31835268495914,0.400709899455725,1.56592014406497e-10,1.26477597296342e-08,"IGHGP"
54.6979434448497,-1.4968466223747,0.255569204154042,1.61294216481233e-10,1.29663890554374e-08,"GNA14"
83.4913373821917,1.23137005116881,0.205174279732517,1.79676302581218e-10,1.43097550190614e-08,"SLC44A3"
62.8262872529237,3.51448465185072,0.576356472410026,1.9278651853227e-10,1.50734408987583e-08,"PADI1"
33.0329825237526,1.83442590106256,0.306439125502968,2.00425321122716e-10,1.55288813284356e-08,"TENM4"
7012.17022102377,2.56656079488492,0.425704132284067,2.20790130774925e-10,1.69533157365876e-08,"CGB3"
1152.66191350587,1.11813561393861,0.18767049720936,2.38461729264679e-10,1.82284829919603e-08,"PPIAP46"
10149.5807437484,2.47961310475408,0.41385236869177,2.69681592938094e-10,2.03425458849294e-08,"CGB5"
472.135381685107,-1.19872082095492,0.207873143090806,2.89030317377392e-10,2.14245286772861e-08,"ANKRD20A5P"
28.8697717329533,1.39103257669538,0.235836963691374,3.15911388642254e-10,2.33161668436264e-08,"LINC00601"
223.533950728378,1.58593291708068,0.268310971906673,3.30704968813849e-10,2.41994067564083e-08,"PHYHIP"
338.455311440615,1.67403097714411,0.284170180675347,3.72656690177022e-10,2.71531936421326e-08,"FER1L5"
246.139603995993,2.39262277015251,0.404906393419901,4.2597432388292e-10,3.07761955605368e-08,"L1CAM"
15.6086153414583,-1.79651397354209,0.311654322292931,4.5254473994238e-10,3.25585024455184e-08,"LINC02344"
17.4002296367737,1.9106702443137,0.327726849844832,5.06187245809669e-10,3.61143508749956e-08,"SGPP2"
422.972801901285,1.43564691912054,0.246078803863595,5.09460521551389e-10,3.61970643590225e-08,"HSPA1A"
24.4066538049548,1.17778046443615,0.202954813069725,5.36253693859202e-10,3.77871275718153e-08,"PPP1R3G"
1908.37003983846,-1.0005752005878,0.177947845364737,8.14331437070489e-10,5.57751887878319e-08,"ARL4C"
997.09300170818,2.32647081762686,0.401442936703672,8.28842899498988e-10,5.65429361279728e-08,"COL17A1"
109.517506893474,-2.03813372477046,0.373118657619785,9.3465827501808e-10,6.30084789099787e-08,"KCNE1"
31.0963787301855,-2.20645918568822,0.4039874863071,1.15979191226885e-09,7.63812188991519e-08,"SMKR1"
11.9826489875805,2.35415768026697,0.413910839795734,1.20770673590914e-09,7.89296276296647e-08,"ARLNC1"
586.187438765413,1.48189056351116,0.260614051639366,1.22027811962525e-09,7.94479933168938e-08,"NRIP1"
523.349282767738,-1.06693414754607,0.192658380958571,1.22750483835572e-09,7.96157778301703e-08,"PHETA1"
1984.3717379493,1.20971250460406,0.213546539858566,1.33890024848289e-09,8.52840470250611e-08,"INHA"
5238.78058278761,1.16336146293147,0.205433395905713,1.3398007737979e-09,8.52840470250611e-08,"SYDE1"
12131.1833955822,1.29096110171655,0.228138754373169,1.4044154613949e-09,8.87372913116783e-08,"PLIN2"
68.3819133544117,1.60875305681032,0.284631435058087,1.45793341635511e-09,9.11101966724397e-08,"INHBA-AS1"
3922.29050131536,-1.6542371702582,0.30521888560133,1.47702739358877e-09,9.16345654363063e-08,"FRZB"
23.7125028819432,1.82769562923786,0.32420687563451,1.56529250951196e-09,9.55191936374882e-08,"LINC00642"
94.8207214799782,-1.34062754430561,0.246000609714,1.5675345098484e-09,9.55191936374882e-08,"RHOT1P1"
152.128247951444,1.62743265232843,0.288384155436363,1.60773041359886e-09,9.7276211562026e-08,"CORO2A"
296.238088403036,1.31625149275956,0.234117605309797,1.7226601520513e-09,1.0349863081956e-07,"VWCE"
19.7619003535731,1.4656660312766,0.261749425059374,1.7433930564458e-09,1.04378039529795e-07,"CYP51A1P3"
19.8716673371136,-2.33359585090514,0.430851446972092,1.85155952050933e-09,1.10467782821189e-07,"GUCY2GP"
15546.8208780549,1.42013017372706,0.253946903096156,1.88975817439827e-09,1.12355309792436e-07,"TIMP3"
400.106487221425,3.64910320570195,0.639527396396196,2.25172282167008e-09,1.3332790891422e-07,"ARMS2"
227.563743785312,-1.59048215625218,0.297204471799487,2.28704342022119e-09,1.34574036029029e-07,"SYNPO2L"
331.052191912608,1.31727037791247,0.236669964659727,2.36434006680381e-09,1.38172679057616e-07,"BIN2"
294.317724358738,1.12140854568585,0.201604794821434,2.38764396312633e-09,1.39059957757184e-07,"PLOD2"
25.6228632712604,-1.40238127709092,0.257685618331842,2.56374951163583e-09,1.48307712458582e-07,"RNF150"
20.6041632366196,1.25419798253963,0.227040480312198,2.59202421314393e-09,1.49438486874288e-07,"DPRX"
217.206765817368,1.17033447566564,0.211873055417116,2.98114766756716e-09,1.69027124211101e-07,"VEGFA"
10.4957123126862,1.57215168807525,0.285907871383732,3.00130282184298e-09,1.69608277948572e-07,"FUT9"
18.2701586042868,1.64102590922471,0.297948831140326,3.03588390471262e-09,1.70998158224981e-07,"LHB"
830.706845089632,1.00066483149109,0.181285311282334,3.17402787956221e-09,1.77610716933803e-07,"OCRL"
16.6070763907707,2.46797212567442,0.44552241655278,3.23969833245953e-09,1.80694965950178e-07,"MS4A15"
59.6400585621649,3.34055320041233,0.595753207343927,3.41324218141255e-09,1.89756317767296e-07,"LINC02009"
6197.91519695262,1.22196349469537,0.222450192161539,3.60978482529976e-09,1.99388211495509e-07,"SLCO2A1"
14.2976393929019,2.06449676224577,0.375980191323157,3.83337483271996e-09,2.09708873037265e-07,"CRYGN"
4175.92601158627,1.34276540809768,0.244958028688039,3.90637695704453e-09,2.13021951068387e-07,"ERRFI1"
237.782811967494,-1.27135058374542,0.241564302571966,4.86112414884911e-09,2.60931124767221e-07,"NMNAT2"
150.945647242512,2.15696640759715,0.395472567592141,5.57265960137415e-09,2.97260593004142e-07,"PRSS22"
86.4077868034066,1.36255946082256,0.254623216131966,7.61525965538091e-09,3.95139669936628e-07,"SH3PXD2A-AS1"
245.505905140258,1.60899157585396,0.3004517792334,8.10168762506424e-09,4.17846979530045e-07,"MIR193BHG"
185.955837236273,-1.1961109641609,0.23077909389954,8.09881089233298e-09,4.17846979530045e-07,"STRIP2"
13.4031486579014,1.37829224303827,0.260118631654368,8.31681313027196e-09,4.27654027716657e-07,"RNA5SP296"
1063.17176397892,-1.03891376469018,0.200167926141928,8.53770225649286e-09,4.3769783155068e-07,"HLF"
370.046384851028,-1.06844281776865,0.207086741466581,9.30810798141993e-09,4.74353371922183e-07,"AFF3"
251.306782186622,2.33062360866812,0.435236199423385,1.01652464544293e-08,5.10438460525493e-07,"SLCO4A1"
12651.6010753027,1.13094056196208,0.214363790685162,1.0674015123772e-08,5.31311514431245e-07,"KRT19"
50.9451990114853,-1.13790632296941,0.221228845569756,1.1257661140283e-08,5.58738932478451e-07,"PLAC1-AS1"
85.5017946956526,-1.55415938189669,0.307504384720775,1.22627439802405e-08,6.05115173411119e-07,"PTPRQ"
30.8918289182896,1.28909164866449,0.246042635381777,1.30684149926422e-08,6.43018591721298e-07,"RASAL1"
57.8336933634869,-1.51465960323331,0.30101798228311,1.38341444238486e-08,6.77600415649651e-07,"ERICH5"
16.3036450912286,-1.41908205771809,0.27504653751941,1.43490279177726e-08,6.99995455943077e-07,"TMEM108-AS1"
8.93124427171871,1.62958361001061,0.317427122849965,1.87564714564555e-08,9.02154665024964e-07,"LAMA5-AS1"
31.5233914458014,-2.29743363118745,0.461351696881446,1.94458579568169e-08,9.30087781549094e-07,"PRRX1"
14.4865296948355,2.58310369213745,0.495298300081337,1.99829077958539e-08,9.50464806078905e-07,"ASPHD2"
1094.30887736768,-1.01801346407106,0.203159812676333,2.0059070133557e-08,9.51444481708856e-07,"KIAA1549"
98.4369258684257,1.70135625899142,0.326818988685833,2.0445414068707e-08,9.64426515422781e-07,"ZNF114"
2525.98017040452,-1.09205408045696,0.219341349338198,2.06485189196215e-08,9.68670108111448e-07,"ZNF554"
