"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FGF12",48.25608597108,-1.25187991734292,0.646556367647121,0.00257715698490076,0.0273871622945937
"MT1X",9.11069909576904,1.29375743454836,0.846660285269046,0.00257930325607394,0.0273881402088084
"LSAMP",12.4161121080911,1.53412278316923,1.55406424633119,0.00264679692314702,0.0279714503950933
"ASXL3",71.5708287541589,-1.20823249732435,0.648372116150841,0.00300154230656232,0.0305835346186319
"CAPN11",9.2907729093709,1.09457057093881,0.810246514998711,0.00352525860061193,0.0340002919761546
"PLD4",6.72471204514614,-1.2494548015053,0.762800797903054,0.00385529156955362,0.0362158824093511
"ALDOC",12.8264357906662,1.00478595195372,1.29634793719327,0.00436373961981859,0.0391476385772577
"LHB",6.93378541477244,1.27504829899544,1.48194495680732,0.00478751692187587,0.0412210047356789
"NAV2-AS4",50.2263729790566,-1.2653485732436,0.808506636037768,0.00495264898699143,0.0417924732585164
"ERICH5",45.9304404319263,-1.13484880115439,0.794048020061353,0.00587683466405414,0.0466722695852766
"CSHL1",3015.70492935852,-1.07975002794355,0.752754309084402,0.00592792589935374,0.0469461619193108
