"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
188.875881554116,1.60894260122051,0.450549496583823,2.65753930638134e-05,0.00879032232110751,"PCOLCE"
75.2501698882749,1.44512189346778,0.405968331490564,2.57031216836996e-05,0.00879032232110751,"QPCT"
20.7906104995126,1.97206905247656,0.560147370867988,3.13716362944909e-05,0.00953874676823197,"ALDOC"
22.8982156951666,1.57126380981415,0.451101812989266,3.0324633193283e-05,0.00953874676823197,"CAPN5"
421.668717257277,1.1158585321439,0.320147484408646,3.25352602947447e-05,0.00953874676823197,"FKBP10"
164.26660798941,1.25253203088779,0.361529637803973,3.48860142755806e-05,0.0100006574256664,"PLCL1"
177.780540854756,2.85256466789665,0.795846183754447,3.842753875978e-05,0.0104195068272839,"ISLR"
125.354782770382,1.09519339074512,0.319920225665172,3.86366894933368e-05,0.0104195068272839,"KCNK6"
121.608745692993,1.77684662412923,0.510748752973092,3.87702579619865e-05,0.0104195068272839,"SPON2"
17.0531862474089,2.10693313167833,0.608286444299222,4.24383282300287e-05,0.0111725394728035,"EXTL1"
3563.9992285286,1.12419759156886,0.330038727595812,4.34173098883678e-05,0.0112016659511989,"VCAN"
11.9800604169893,2.23676238993776,0.658165407969532,4.88522990924731e-05,0.0118904652508095,"CPB1"
13.5607722972572,2.03201400436025,0.597886260534368,5.42085060928817e-05,0.012714358701785,"VTRNA1-3"
15.0510011318544,2.6404223154591,0.771721252869176,5.62469629367743e-05,0.012790335583147,"SNAP91"
508.259436069101,1.39864527023877,0.418470730405551,5.7725054856591e-05,0.012838848407759,"EMILIN2"
19.9638948484341,2.3023046953845,0.683274683617803,6.64094220426283e-05,0.0131797160669216,"SGPP2"
38.1655782909731,1.8479849456044,0.558288418659913,6.86086735988462e-05,0.0132905806340162,"COL4A6"
104.511950649727,1.13382994379903,0.347935724720806,6.90285970914021e-05,0.0132905806340162,"TLN2"
550.221729917608,6.1445335837066,1.6799199480702,7.53515913025671e-05,0.0138416962161538,"PAEP"
14.5699562894614,1.92599905023125,0.594572387874729,8.13106584968135e-05,0.0142867202353388,"ESYT3"
352.91535182183,1.92614125170632,0.586822340523676,8.30623269496444e-05,0.0142867202353388,"IGFBP2"
15.293412265004,2.03683365044279,0.627079292004486,8.46697253028238e-05,0.0143715717948214,"NAP1L3"
38.0839581228328,1.51853392886561,0.469461052587932,8.6245425853953e-05,0.0143941146360705,"DHRS9"
32.0875398522904,1.33915848788048,0.420656146831698,9.40461913007442e-05,0.0148970326673683,"COLEC11"
